Kind,Name,AvgCyclomatic,CountLine,CountLineCode
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.getSchema",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.getValue",,10,10
Private Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.init",,52,52
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.seekTo",,37,33
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.seekToEnd",,12,11
Public Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.Reader",,13,4
Public Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.Reader",,4,4
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.Reader",,4,4
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.Reader",,45,40
Private Static Class,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.SplitColumn",2,65,56
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.SplitColumn.SplitColumn",,3,3
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.SplitColumn.SplitColumn",,4,4
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.SplitColumn.SplitColumn",,5,5
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.SplitColumn.SplitColumn",,5,5
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.SplitColumn.addChild",,4,4
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.SplitColumn.dispatch",,3,3
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.SplitColumn.split",,23,21
Static Class,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.TFileScanner",2,139,102
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.TFileScanner.TFileScanner",,65,47
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.TFileScanner.advance",,3,3
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.TFileScanner.atEnd",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.TFileScanner.close",,25,20
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.TFileScanner.getKey",,3,3
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.TFileScanner.getValue",,10,9
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.TFileScanner.rewind",,3,3
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.TFileScanner.seekTo",,3,3
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.TFileScanner.seekToEnd",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.close",,5,5
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.fillRowSplit",,82,66
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getBlockDistribution",,35,23
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getBlockDistribution",,48,35
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getCGSchema",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getCompressor",,3,3
Private Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getEndBlockIndex",,7,7
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getGroup",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getKeyDistribution",,220,163
Anonymous Class,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getKeyDistribution.(for_loop_8).(Anon_1)",3,8,8
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getKeyDistribution.(for_loop_8).(Anon_1).compare",,6,6
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getName",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getPerm",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getProjection",,7,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getScanner",,33,15
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getScanner",,40,23
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getScanner",,20,8
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getSchema",,8,3
Public Static Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getSchema",,16,6
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getSerializer",,3,3
Private Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getStartBlockIndex",,7,7
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.getStatus",,8,5
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.isSorted",,8,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.rangeSplit",,27,16
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.rearrangeFileIndices",,16,16
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.rowSplit",,56,40
Private Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.setBlockDistribution",,33,30
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.setProjection",,17,8
Public Static Class,"org.apache.hadoop.zebra.io.ColumnGroup.Writer",1,472,299
Class,"org.apache.hadoop.zebra.io.ColumnGroup.Writer.CGInserter",6,206,157
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Writer.CGInserter.CGInserter",,41,37
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Writer.CGInserter.close",,66,47
Private Method,"org.apache.hadoop.zebra.io.ColumnGroup.Writer.CGInserter.createTempFile",,47,37
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Writer.CGInserter.getSchema",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Writer.CGInserter.insert",,27,20
Public Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Writer.Writer",,45,6
Public Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Writer.Writer",,6,6
Public Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Writer.Writer",,6,6
