Kind,Name,AvgCyclomatic,CountLineCode,CountLine
Public Constructor,"org.apache.wicket.examples.ServerHostNameAndTimeFilter.ServerHostNameAndTimeFilter",,16,21
Public Constructor,"org.apache.wicket.examples.ServerHostNameAndTimeFilter.ServerHostNameAndTimeFilter",,8,15
Public Method,"org.apache.wicket.examples.ServerHostNameAndTimeFilter.filter",,21,24
Private Method,"org.apache.wicket.examples.ServerHostNameAndTimeFilter.setHostName",,18,24
Public Class,"org.apache.wicket.examples.StartExamples",1,27,46
Constructor,"org.apache.wicket.examples.StartExamples.StartExamples",,4,7
Public Static Method,"org.apache.wicket.examples.StartExamples.main",,19,26
Public Abstract Class,"org.apache.wicket.examples.WicketExampleApplication",1,12,36
Public Constructor,"org.apache.wicket.examples.WicketExampleApplication.WicketExampleApplication",,3,6
Protected Method,"org.apache.wicket.examples.WicketExampleApplication.init",,5,16
Public Class,"org.apache.wicket.examples.WicketExampleHeader",1,33,52
Public Constructor,"org.apache.wicket.examples.WicketExampleHeader.WicketExampleHeader",,30,44
Anonymous Class,"org.apache.wicket.examples.WicketExampleHeader.WicketExampleHeader.(Anon_1)",1,6,9
Public Method,"org.apache.wicket.examples.WicketExampleHeader.WicketExampleHeader.(Anon_1).isVisible",,4,7
Anonymous Class,"org.apache.wicket.examples.WicketExampleHeader.WicketExampleHeader.(Anon_2)",1,6,6
Public Method,"org.apache.wicket.examples.WicketExampleHeader.WicketExampleHeader.(Anon_2).onClick",,4,4
Public Class,"org.apache.wicket.examples.WicketExamplePage",1,17,35
Public Constructor,"org.apache.wicket.examples.WicketExamplePage.WicketExamplePage",,4,7
Public Constructor,"org.apache.wicket.examples.WicketExamplePage.WicketExamplePage",,7,12
Protected Method,"org.apache.wicket.examples.WicketExamplePage.explain",,3,6
Public Abstract Class,"org.apache.wicket.examples.WicketWebTestCase",1,35,78
Public Constructor,"org.apache.wicket.examples.WicketWebTestCase.WicketWebTestCase",,4,9
Public Constructor,"org.apache.wicket.examples.WicketWebTestCase.WicketWebTestCase",,3,6
Protected Method,"org.apache.wicket.examples.WicketWebTestCase.beginAt",,4,4
Public Method,"org.apache.wicket.examples.WicketWebTestCase.setBaseUrl",,4,7
Public Method,"org.apache.wicket.examples.WicketWebTestCase.setUp",,4,7
Public Static Method,"org.apache.wicket.examples.WicketWebTestCase.suite",,9,21
Package,"org.apache.wicket.examples.ajax",0,0,0
Package,"org.apache.wicket.examples.ajax.builtin",1,1164,2279
Public Class,"org.apache.wicket.examples.ajax.builtin.AjaxApplication",1,34,49
Public Constructor,"org.apache.wicket.examples.ajax.builtin.AjaxApplication.AjaxApplication",,3,6
Public Method,"org.apache.wicket.examples.ajax.builtin.AjaxApplication.getHomePage",,4,7
Protected Method,"org.apache.wicket.examples.ajax.builtin.AjaxApplication.init",,25,29
Public Class,"org.apache.wicket.examples.ajax.builtin.AutoCompletePage",1,49,66
Public Constructor,"org.apache.wicket.examples.ajax.builtin.AutoCompletePage.AutoCompletePage",,46,58
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.AutoCompletePage.AutoCompletePage.(Anon_1)",5,24,29
Protected Method,"org.apache.wicket.examples.ajax.builtin.AutoCompletePage.AutoCompletePage.(Anon_1).getChoices",,23,28
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.AutoCompletePage.AutoCompletePage.(Anon_2)",1,9,10
Protected Method,"org.apache.wicket.examples.ajax.builtin.AutoCompletePage.AutoCompletePage.(Anon_2).onError",,3,3
Protected Method,"org.apache.wicket.examples.ajax.builtin.AutoCompletePage.AutoCompletePage.(Anon_2).onSubmit",,4,4
Public Class,"org.apache.wicket.examples.ajax.builtin.BasePage",1,7,13
Public Constructor,"org.apache.wicket.examples.ajax.builtin.BasePage.BasePage",,4,7
Public Class,"org.apache.wicket.examples.ajax.builtin.ChoicePage",1,56,84
Public Constructor,"org.apache.wicket.examples.ajax.builtin.ChoicePage.ChoicePage",,44,56
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.ChoicePage.ChoicePage.(Anon_1)",1,7,7
Public Method,"org.apache.wicket.examples.ajax.builtin.ChoicePage.ChoicePage.(Anon_1).getObject",,6,6
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.ChoicePage.ChoicePage.(Anon_2)",2,10,10
Public Method,"org.apache.wicket.examples.ajax.builtin.ChoicePage.ChoicePage.(Anon_2).getObject",,9,9
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.ChoicePage.ChoicePage.(Anon_3)",1,5,5
Protected Method,"org.apache.wicket.examples.ajax.builtin.ChoicePage.ChoicePage.(Anon_3).onUpdate",,4,4
Public Method,"org.apache.wicket.examples.ajax.builtin.ChoicePage.getSelectedMake",,4,7
Public Method,"org.apache.wicket.examples.ajax.builtin.ChoicePage.setSelectedMake",,4,8
Public Class,"org.apache.wicket.examples.ajax.builtin.Clock",1,19,47
Public Constructor,"org.apache.wicket.examples.ajax.builtin.Clock.Clock",,4,13
Private Static Class,"org.apache.wicket.examples.ajax.builtin.Clock.ClockModel",1,13,26
Public Constructor,"org.apache.wicket.examples.ajax.builtin.Clock.ClockModel.ClockModel",,5,8
Public Method,"org.apache.wicket.examples.ajax.builtin.Clock.ClockModel.getObject",,4,7
Public Class,"org.apache.wicket.examples.ajax.builtin.ClockPage",1,8,20
Public Constructor,"org.apache.wicket.examples.ajax.builtin.ClockPage.ClockPage",,6,13
Public Class,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage",1,64,110
Public Constructor,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.EditableLabelPage",,22,27
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.EditableLabelPage.(Anon_1)",1,5,5
Public Method,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.EditableLabelPage.(Anon_1).getObject",,4,4
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.EditableLabelPage.(Anon_2)",1,5,5
Public Method,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.EditableLabelPage.(Anon_2).onClick",,4,4
Public Method,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.getSite",,4,7
Public Method,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.getText1",,4,7
Public Method,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.getText2",,4,7
Public Method,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.getText3",,4,7
Public Method,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.setSite",,4,8
Public Method,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.setText1",,4,7
Public Method,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.setText2",,4,7
Public Method,"org.apache.wicket.examples.ajax.builtin.EditableLabelPage.setText3",,4,8
Public Class,"org.apache.wicket.examples.ajax.builtin.EffectsPage",1,50,79
Public Constructor,"org.apache.wicket.examples.ajax.builtin.EffectsPage.EffectsPage",,30,37
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.EffectsPage.EffectsPage.(Anon_1)",1,7,7
Public Method,"org.apache.wicket.examples.ajax.builtin.EffectsPage.EffectsPage.(Anon_1).onClick",,6,6
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.EffectsPage.EffectsPage.(Anon_2)",2,10,10
Public Method,"org.apache.wicket.examples.ajax.builtin.EffectsPage.EffectsPage.(Anon_2).onClick",,9,9
Public Method,"org.apache.wicket.examples.ajax.builtin.EffectsPage.getCounter1",,4,7
Public Method,"org.apache.wicket.examples.ajax.builtin.EffectsPage.getCounter2",,4,7
Public Method,"org.apache.wicket.examples.ajax.builtin.EffectsPage.setCounter1",,4,8
Public Method,"org.apache.wicket.examples.ajax.builtin.EffectsPage.setCounter2",,4,8
Public Class,"org.apache.wicket.examples.ajax.builtin.FormPage",1,55,112
Public Static Class,"org.apache.wicket.examples.ajax.builtin.FormPage.Bean",1,20,47
Public Method,"org.apache.wicket.examples.ajax.builtin.FormPage.Bean.getEmail",,4,9
Public Method,"org.apache.wicket.examples.ajax.builtin.FormPage.Bean.getName",,4,9
Public Method,"org.apache.wicket.examples.ajax.builtin.FormPage.Bean.setEmail",,4,10
Public Method,"org.apache.wicket.examples.ajax.builtin.FormPage.Bean.setName",,4,10
Public Constructor,"org.apache.wicket.examples.ajax.builtin.FormPage.FormPage",,32,54
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.FormPage.FormPage.(Anon_1)",1,9,12
Protected Method,"org.apache.wicket.examples.ajax.builtin.FormPage.FormPage.(Anon_1).onError",,4,5
Protected Method,"org.apache.wicket.examples.ajax.builtin.FormPage.FormPage.(Anon_1).onSubmit",,4,5
Public Class,"org.apache.wicket.examples.ajax.builtin.GuestBook",1,69,136
Public Class,"org.apache.wicket.examples.ajax.builtin.GuestBook.CommentForm",1,17,42
Public Constructor,"org.apache.wicket.examples.ajax.builtin.GuestBook.CommentForm.CommentForm",,6,15
Public Method,"org.apache.wicket.examples.ajax.builtin.GuestBook.CommentForm.onSubmit",,8,18
Public Constructor,"org.apache.wicket.examples.ajax.builtin.GuestBook.GuestBook",,41,66
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.GuestBook.GuestBook.(Anon_1)",1,7,7
Public Method,"org.apache.wicket.examples.ajax.builtin.GuestBook.GuestBook.(Anon_1).populateItem",,6,6
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.GuestBook.GuestBook.(Anon_2)",1,22,27
Protected Method,"org.apache.wicket.examples.ajax.builtin.GuestBook.GuestBook.(Anon_2).getAjaxCallDecorator",,10,10
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.GuestBook.GuestBook.(Anon_2).getAjaxCallDecorator.(Anon_3)",1,5,5
Public Method,"org.apache.wicket.examples.ajax.builtin.GuestBook.GuestBook.(Anon_2).getAjaxCallDecorator.(Anon_3).decorateScript",,4,4
Protected Method,"org.apache.wicket.examples.ajax.builtin.GuestBook.GuestBook.(Anon_2).onError",,3,3
Protected Method,"org.apache.wicket.examples.ajax.builtin.GuestBook.GuestBook.(Anon_2).onSubmit",,7,10
Public Static Method,"org.apache.wicket.examples.ajax.builtin.GuestBook.clear",,4,7
Public Class,"org.apache.wicket.examples.ajax.builtin.Index",1,5,13
Public Constructor,"org.apache.wicket.examples.ajax.builtin.Index.Index",,3,6
Public Class,"org.apache.wicket.examples.ajax.builtin.LazyLoadingPage",1,22,31
Public Constructor,"org.apache.wicket.examples.ajax.builtin.LazyLoadingPage.LazyLoadingPage",,19,22
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.LazyLoadingPage.LazyLoadingPage.(Anon_1)",2,14,16
Public Method,"org.apache.wicket.examples.ajax.builtin.LazyLoadingPage.LazyLoadingPage.(Anon_1).getLazyLoadComponent",,12,13
Public Class,"org.apache.wicket.examples.ajax.builtin.LinksPage",1,126,168
Public Constructor,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage",,109,133
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_1)",1,6,6
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_1).onClick",,5,5
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_2)",2,9,13
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_2).onClick",,8,12
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_3)",2,13,15
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_3).onClick",,12,14
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_4)",1,22,25
Protected Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_4).getAjaxCallDecorator",,17,19
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_4).getAjaxCallDecorator.(Anon_5)",1,13,15
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_4).getAjaxCallDecorator.(Anon_5).decorateOnFailureScript",,4,4
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_4).getAjaxCallDecorator.(Anon_5).decorateOnSuccessScript",,4,4
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_4).getAjaxCallDecorator.(Anon_5).decorateScript",,4,4
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_4).onClick",,3,3
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_6)",1,23,26
Protected Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_6).getAjaxCallDecorator",,17,19
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_6).getAjaxCallDecorator.(Anon_7)",1,13,15
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_6).getAjaxCallDecorator.(Anon_7).decorateOnFailureScript",,4,4
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_6).getAjaxCallDecorator.(Anon_7).decorateOnSuccessScript",,4,4
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_6).getAjaxCallDecorator.(Anon_7).decorateScript",,4,4
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_6).onClick",,4,4
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_8)",1,5,5
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_8).onClick",,4,4
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_9)",1,5,5
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.LinksPage.(Anon_9).onClick",,4,4
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.getCounter1",,4,7
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.getCounter2",,4,7
Public Method,"org.apache.wicket.examples.ajax.builtin.LinksPage.getCounter3",,4,7
Public Class,"org.apache.wicket.examples.ajax.builtin.OnChangeAjaxBehaviorPage",2,43,60
Public Constructor,"org.apache.wicket.examples.ajax.builtin.OnChangeAjaxBehaviorPage.OnChangeAjaxBehaviorPage",,20,26
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.OnChangeAjaxBehaviorPage.OnChangeAjaxBehaviorPage.(Anon_1)",1,7,7
Protected Method,"org.apache.wicket.examples.ajax.builtin.OnChangeAjaxBehaviorPage.OnChangeAjaxBehaviorPage.(Anon_1).onUpdate",,5,5
Protected Method,"org.apache.wicket.examples.ajax.builtin.OnChangeAjaxBehaviorPage.getValue",,20,25
Public Class,"org.apache.wicket.examples.ajax.builtin.PageablesPage",1,29,40
Public Constructor,"org.apache.wicket.examples.ajax.builtin.PageablesPage.PageablesPage",,16,21
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.PageablesPage.PageablesPage.(Anon_1)",1,5,5
Protected Method,"org.apache.wicket.examples.ajax.builtin.PageablesPage.PageablesPage.(Anon_1).populateItem",,4,4
Public Class,"org.apache.wicket.examples.ajax.builtin.RatingsPage",1,97,194
Public Static Class,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingModel",1,28,64
Public Method,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingModel.addRating",,6,12
Public Method,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingModel.getNrOfVotes",,4,9
Public Method,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingModel.getRating",,4,9
Public Method,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingModel.getSumOfRatings",,4,9
Public Method,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingModel.isActive",,4,11
Public Constructor,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingsPage",,39,44
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingsPage.(Anon_1)",1,9,10
Protected Method,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingsPage.(Anon_1).onIsStarActive",,4,4
Protected Method,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingsPage.(Anon_1).onRated",,4,4
Anonymous Class,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingsPage.(Anon_2)",1,18,22
Protected Method,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingsPage.(Anon_2).getActiveStarUrl",,4,4
Protected Method,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingsPage.(Anon_2).getInactiveStarUrl",,4,4
Protected Method,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingsPage.(Anon_2).onIsStarActive",,4,4
Protected Method,"org.apache.wicket.examples.ajax.builtin.RatingsPage.RatingsPage.(Anon_2).onRated",,5,6
Private Class,"org.apache.wicket.examples.ajax.builtin.RatingsPage.ResetRatingLink",1,15,32
Public Constructor,"org.apache.wicket.examples.ajax.builtin.RatingsPage.ResetRatingLink.ResetRatingLink",,4,12
